Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
126,243,10,58,3,134,9,3,0,0
127,245,10,59,4,135,10,3,0,0
128,245,10,59,4,135,10,3,0,0
129,245,10,59,4,135,10,3,0,0
130,245,10,58,4,135,10,3,0,0
131,245,10,58,4,135,10,3,0,0
132,245,10,59,4,135,10,3,0,0
133,245,10,59,4,135,11,3,0,0
134,245,10,59,4,135,11,3,0,0
135,245,11,59,4,135,11,3,0,0
136,245,11,59,4,135,11,3,0,0
137,245,11,59,4,135,11,3,0,0
138,245,11,59,4,135,11,3,0,0
139,245,11,59,4,135,11,3,0,0
140,242,11,59,4,133,11,3,0,0
141,242,11,59,4,133,11,3,0,0
142,243,10,60,4,134,10,4,0,0
143,243,10,60,4,134,10,4,0,0
144,243,10,60,4,134,10,4,0,0
145,243,10,60,4,134,10,4,0,0
146,243,10,60,4,134,10,4,0,0
147,243,10,60,4,134,10,4,0,0
148,243,10,60,4,134,10,4,0,0
149,243,10,60,4,134,10,4,0,0
150,243,10,60,4,134,10,4,0,0
151,243,10,60,4,134,10,5,0,0
152,243,10,60,4,134,10,6,0,0
153,243,10,60,4,134,10,6,0,0
154,243,10,60,4,134,10,6,0,0
155,243,10,60,4,134,10,6,0,0
156,243,10,60,4,134,10,6,0,0
157,243,10,60,4,134,10,6,0,0
158,243,10,60,4,134,10,6,0,0
159,243,10,60,4,134,10,6,0,0
160,243,10,60,4,134,10,6,0,0
161,243,10,60,4,134,10,6,0,0
162,243,10,60,4,134,10,6,0,0
163,245,10,61,4,134,10,6,0,0
164,245,10,61,4,134,10,6,0,0
165,245,10,61,4,134,10,6,0,0
166,245,10,61,4,134,10,6,0,0
167,245,10,61,4,134,10,6,0,0
168,245,10,61,4,134,10,6,0,0
169,246,10,61,4,134,10,6,0,0
170,246,10,61,4,134,10,6,0,0
171,246,10,61,4,134,10,6,0,0
172,246,10,61,4,134,10,6,0,0
173,246,10,61,4,134,10,6,0,0
174,246,10,61,4,134,10,6,0,0
175,246,10,61,4,134,10,6,0,0
176,246,10,61,4,134,10,6,0,0
177,246,10,61,4,134,10,6,0,0
178,246,10,61,4,134,10,6,0,0
179,246,10,61,4,134,10,6,0,0
180,246,10,61,4,134,10,6,0,0
181,213,10,56,4,114,6,5,0,0
182,214,10,56,4,114,6,5,0,0
183,215,10,56,4,114,6,5,0,0
184,215,10,56,4,114,6,5,0,0
185,215,10,56,4,114,6,5,0,0
186,215,10,56,4,114,6,5,0,0
187,215,10,56,4,114,6,5,0,0
188,215,10,56,4,114,6,5,0,0
189,215,10,56,4,114,6,5,0,0
190,215,10,56,4,114,6,5,0,0
191,216,10,56,4,114,6,5,0,0
192,216,10,56,4,114,6,5,0,0
193,216,10,56,4,114,6,5,0,0
194,216,10,56,4,115,6,5,0,0
195,216,10,56,4,115,6,5,0,0
196,216,10,56,4,115,6,5,0,0
197,215,10,56,4,115,6,5,0,0
198,215,10,56,4,115,6,5,0,0
199,215,10,57,4,115,6,5,0,0
200,215,10,57,4,115,6,5,0,0
201,215,10,57,4,115,6,5,0,0
202,215,10,57,4,115,6,5,0,0
203,215,10,57,4,115,6,5,0,0
204,215,10,57,4,115,6,5,0,0
205,215,10,57,4,115,6,5,0,0
206,215,10,57,4,115,6,5,0,0
207,215,10,57,4,115,6,5,0,0
208,215,10,57,4,115,6,5,0,0
209,215,10,57,4,115,6,5,0,0
210,215,10,57,4,115,6,5,0,0
211,215,10,57,4,115,6,5,0,0
212,217,10,57,4,116,7,5,0,0
213,217,10,57,4,116,7,5,0,0
214,217,10,57,4,116,7,5,0,0
215,217,10,57,4,116,7,5,0,0
216,217,10,57,4,116,7,5,0,0
217,217,10,57,4,116,7,5,0,0
218,217,10,57,4,116,7,5,0,0
219,217,10,57,4,116,7,5,0,0
220,217,10,57,4,116,7,5,0,0
221,217,10,57,4,116,7,5,0,0
222,217,10,57,4,116,7,5,0,0
223,217,10,57,4,116,7,5,0,0
224,217,10,57,4,116,7,5,0,0
225,245,10,57,4,137,6,7,0,0
226,245,10,57,4,137,6,7,0,0
227,245,10,57,4,137,6,7,0,0
228,245,10,57,4,137,6,7,0,0
229,245,10,57,4,137,6,7,0,0
230,245,10,57,4,137,6,7,0,0
231,245,10,57,4,137,6,8,0,0
232,245,10,57,4,137,6,8,0,0
233,245,10,57,4,137,6,8,0,0
234,245,10,57,4,137,6,8,0,0
235,245,10,57,4,137,6,8,0,0
236,245,10,57,4,137,6,8,0,0
237,245,10,57,4,137,6,8,0,0
238,245,10,57,4,137,6,8,0,0
239,245,10,57,4,137,6,8,0,0
240,245,10,57,4,137,6,8,0,0
241,245,10,57,4,137,6,8,0,0
242,245,10,57,4,137,6,8,0,0
243,245,10,57,4,138,6,8,0,0
244,245,10,57,4,138,6,8,0,0
245,245,10,57,4,138,6,8,0,0
246,245,10,57,4,138,6,8,0,0
247,245,10,57,4,138,6,8,0,0
248,245,10,57,4,138,6,8,0,0
249,246,10,57,4,138,6,8,0,0
250,246,10,57,4,138,6,8,0,0
251,246,10,57,4,138,6,8,0,0
252,246,10,57,4,138,6,8,0,0
253,246,10,57,4,138,6,8,0,0
254,246,10,57,4,138,6,8,0,0
255,246,10,57,4,138,6,8,0,0
256,246,10,57,4,138,6,8,0,0
257,246,10,57,4,138,6,8,0,0
258,248,11,57,4,140,6,8,0,0
259,248,11,57,4,140,6,8,0,0
260,248,11,57,4,140,6,8,0,0
261,248,11,57,4,140,6,8,0,0
262,248,11,57,4,140,6,8,0,0
263,248,11,57,4,140,6,8,0,0
264,248,11,57,4,140,6,8,0,0
265,248,11,56,4,140,6,8,0,0
266,248,11,56,4,140,6,8,0,0
267,248,11,56,4,141,6,8,0,0
268,248,11,56,4,141,6,8,0,0
269,248,11,56,4,141,6,8,0,0
270,248,11,56,4,141,6,8,0,0
271,248,11,56,4,141,6,8,0,0
272,248,11,56,4,141,5,8,0,0
273,248,11,56,4,141,5,8,0,0
274,248,11,56,4,141,5,8,0,0
275,248,11,56,4,141,5,8,0,0
276,248,11,56,4,141,5,8,0,0
277,248,11,56,4,141,5,8,0,0
278,248,11,56,4,141,5,8,0,0
279,248,11,56,4,141,5,8,0,0
280,248,11,56,4,141,5,8,0,0
281,248,11,56,4,141,5,8,0,0
282,248,11,56,4,141,5,8,0,0
283,248,11,56,4,141,5,8,0,0
284,248,11,56,4,141,5,8,0,0
285,248,11,56,4,141,5,8,0,0
286,249,11,56,4,141,5,8,0,0
287,249,11,56,4,141,5,8,0,0
288,249,11,56,4,141,5,8,0,0
289,249,12,56,4,141,5,8,0,0
290,249,12,56,4,141,5,8,0,0
291,273,13,60,4,159,6,8,0,0
292,273,13,60,4,159,6,8,0,0
293,273,13,60,4,159,6,8,0,0
294,273,13,60,4,159,6,8,0,0
295,273,13,60,4,159,6,8,0,0
296,273,13,60,4,159,6,8,0,0
297,246,10,54,3,146,5,5,0,0
298,273,12,59,4,159,8,8,0,0
299,273,12,59,4,159,8,8,0,0
300,273,12,59,4,159,8,8,0,0
301,273,12,59,4,159,8,8,0,0
302,273,12,59,4,159,8,8,0,0
303,273,13,60,4,159,8,8,0,0
304,273,14,61,4,159,8,8,0,0
305,273,14,61,4,159,8,8,0,0
306,273,14,61,4,159,8,8,0,0
307,273,14,61,4,159,8,8,0,0
308,273,14,61,4,159,8,8,0,0
309,274,14,61,4,159,8,8,0,0
310,274,14,61,4,159,8,8,0,0
311,271,14,61,4,159,8,8,0,0
312,272,14,61,4,159,8,8,0,0
313,272,14,61,4,159,8,8,0,0
314,272,14,61,4,159,8,8,0,0
315,272,14,61,4,159,8,8,0,0
316,272,14,61,4,159,8,8,0,0
317,272,14,61,4,159,8,8,0,0
318,272,14,61,4,159,8,8,0,0
319,272,14,61,4,159,8,8,0,0
320,272,14,61,4,159,8,8,0,0
321,272,14,61,4,159,8,8,0,0
322,272,14,61,4,159,8,8,0,0
323,272,14,61,4,159,8,8,0,0
324,272,14,61,4,159,8,8,0,0
325,271,14,61,4,159,8,8,0,0
326,275,14,62,5,159,8,9,0,0
327,275,14,62,5,159,8,9,0,0
328,275,14,62,5,159,8,9,0,0
329,275,14,62,5,159,8,9,0,0
330,275,14,62,5,159,8,9,0,0
331,275,14,62,5,159,8,9,0,0
332,274,14,62,5,159,8,9,0,0
333,274,14,62,5,159,8,9,0,0
334,274,14,62,5,159,8,9,0,0
335,274,14,62,5,159,8,9,0,0
336,274,14,62,5,159,8,9,0,0
337,274,14,62,5,159,8,9,0,0
338,274,14,62,5,159,8,9,0,0
339,274,14,62,5,159,8,9,0,0
340,274,14,62,5,159,8,9,0,0
341,274,14,62,5,159,9,9,0,0
342,274,14,62,5,159,8,9,0,0
343,274,14,62,5,159,8,9,0,0
344,274,14,62,5,159,8,9,0,0
345,274,14,62,5,159,8,9,0,0
346,195,10,38,3,113,8,9,0,0
347,195,10,38,3,113,8,9,0,0
348,195,10,38,3,113,8,9,0,0
349,194,10,38,3,113,8,9,0,0
350,194,10,38,3,113,8,9,0,0
351,194,10,38,3,113,8,9,0,0
352,194,10,38,3,113,8,9,0,0
353,194,10,38,3,113,8,9,0,0
354,194,10,38,3,113,8,9,0,0
355,194,10,38,3,113,8,9,0,0
356,194,10,38,3,113,8,9,0,0
357,194,10,38,3,113,8,9,0,0
358,194,10,38,3,113,8,9,0,0
359,194,10,38,3,113,8,9,0,0
360,194,10,38,3,113,8,9,0,0
361,194,10,38,3,113,8,9,0,0
362,194,10,38,3,113,8,9,0,0
363,194,10,38,3,113,8,9,0,0
364,194,10,38,3,113,8,9,0,0
365,194,10,38,3,113,8,9,0,0
366,194,10,38,3,113,8,9,0,0
367,194,10,38,3,113,8,9,0,0
368,194,10,38,3,113,8,9,0,0
369,194,10,38,3,113,8,9,0,0
370,194,10,38,3,113,8,9,0,0
371,194,10,38,3,113,9,9,0,0
372,194,10,38,3,113,9,9,0,0
373,194,10,38,3,113,9,9,0,0
374,195,10,38,3,113,9,9,0,0
375,195,10,38,3,113,9,9,0,0
376,195,10,38,3,113,9,9,0,0
377,195,10,38,3,113,9,9,0,0
378,195,10,38,3,113,9,9,0,0
379,195,10,38,3,113,9,9,0,0
380,195,10,38,3,113,9,9,0,0
381,195,10,38,3,113,9,9,0,0
382,195,10,38,3,113,9,9,0,0
383,195,10,38,3,113,9,9,0,0
384,197,10,37,3,114,9,9,0,0
385,197,10,37,3,114,9,9,0,0
386,198,10,37,3,114,9,9,0,0
387,198,10,37,3,114,9,9,0,0
388,198,10,37,3,114,9,9,0,0
389,198,10,37,3,114,9,9,0,0
390,198,10,37,3,114,9,9,0,0
391,198,10,37,3,114,9,9,0,0
392,198,10,37,3,114,9,9,0,0
393,184,10,37,3,103,9,8,0,0
394,184,10,37,3,103,9,8,0,0
395,184,10,37,3,103,9,8,0,0
396,184,10,37,3,103,9,8,0,0
397,184,10,37,3,103,9,8,0,0
398,184,10,37,3,103,9,8,0,0
399,184,10,37,3,103,9,8,0,0
400,184,10,37,3,103,9,8,0,0
401,184,10,37,3,103,9,8,0,0
402,184,10,37,3,103,9,8,0,0
403,184,10,37,3,103,9,8,0,0
404,184,10,37,3,103,9,8,0,0
405,184,10,37,3,103,9,8,0,0
406,184,10,37,3,103,10,8,0,0
407,184,10,37,3,103,10,8,0,0
408,184,10,37,3,103,10,8,0,0
409,205,11,55,3,120,10,8,0,0
410,205,11,55,3,120,10,8,0,0
411,205,11,55,3,120,10,8,0,0
412,205,11,55,3,120,10,8,0,0
413,205,11,55,3,120,10,8,0,0
414,205,11,55,3,120,10,8,0,0
415,204,11,55,3,119,10,8,0,0
416,204,11,55,3,119,10,8,0,0
417,204,11,55,3,119,10,8,0,0
418,204,11,55,3,119,10,8,0,0
419,204,11,55,3,119,10,8,0,0
420,204,11,55,3,119,10,8,0,0
421,204,11,55,3,119,10,8,0,0
422,204,11,55,3,119,10,8,0,0
423,203,11,55,3,119,10,8,0,0
424,203,11,55,3,119,10,8,0,0
425,203,11,55,3,119,10,8,0,0
426,203,11,55,3,119,10,8,0,0
427,203,11,55,3,119,10,8,0,0
428,203,11,55,3,119,10,7,0,0
429,203,11,55,3,119,10,7,0,0
430,203,11,55,3,119,10,7,0,0
431,203,11,55,3,119,10,7,0,0
432,203,11,55,3,119,10,7,0,0
433,203,11,55,3,119,10,7,0,0
434,203,11,55,3,119,10,7,0,0
435,203,11,55,3,119,10,7,0,0
436,203,11,55,3,119,10,6,0,0
437,203,11,55,3,119,10,6,0,0
438,203,11,55,3,119,10,6,0,0
439,203,11,55,3,119,9,6,0,0
440,203,11,55,3,119,9,6,0,0
441,203,11,55,3,119,9,6,0,0
442,203,11,55,3,119,9,6,0,0
443,203,11,55,3,119,9,6,0,0
444,203,11,55,3,119,9,6,0,0
445,203,11,55,3,119,9,7,0,0
446,203,11,55,3,119,9,7,0,0
447,203,11,55,3,119,9,7,0,0
448,203,11,55,3,119,9,7,0,0
449,203,11,55,3,119,9,7,0,0
450,203,11,55,3,119,9,7,0,0
451,203,11,55,3,119,9,7,0,0
452,203,11,55,3,120,9,7,0,0
453,203,11,55,3,120,9,7,0,0
454,203,11,55,3,121,9,7,0,0
455,203,11,55,3,121,9,7,0,0
456,203,11,55,3,121,9,7,0,0
457,203,11,55,3,121,9,7,0,0
458,203,11,55,3,121,9,7,0,0
459,203,11,55,3,121,9,7,0,0
460,203,11,55,3,121,9,7,0,0
461,203,11,55,3,121,9,7,0,0
462,203,11,55,3,121,9,7,0,0
463,203,11,55,3,121,9,7,0,0
464,203,11,55,3,121,9,7,0,0
465,203,11,55,3,121,9,7,0,0
466,203,11,55,3,121,9,7,0,0
467,203,11,55,3,121,9,7,0,0
468,203,11,55,3,121,9,7,0,0
469,203,11,54,3,121,9,7,0,0
470,203,11,54,3,121,9,7,0,0
471,203,11,54,3,121,9,7,0,0
472,203,11,54,3,121,9,7,0,0
473,203,11,54,3,121,9,7,0,0
474,203,11,54,3,121,9,7,0,0
475,203,11,54,3,121,9,7,0,0
476,203,11,54,3,121,9,7,0,0
477,203,11,54,3,121,9,7,0,0
478,203,11,54,3,121,9,7,0,0
479,203,11,54,3,121,9,7,0,0
480,203,11,54,3,121,9,7,0,0
481,204,10,54,3,120,9,7,0,0
482,204,10,54,3,120,9,7,0,0
483,204,10,54,3,120,9,7,0,0
484,204,10,54,3,120,9,7,0,0
485,204,10,54,3,120,9,7,0,0
486,204,10,54,3,120,9,7,0,0
487,204,11,54,3,120,9,7,0,0
488,204,11,54,3,120,9,7,0,0
489,204,11,54,3,120,9,7,0,0
490,204,11,54,3,120,9,7,0,0
491,204,11,54,3,120,9,7,0,0
492,204,11,54,3,120,9,7,0,0
493,204,11,54,3,120,9,7,0,0
494,204,11,54,3,120,9,7,0,0
495,204,11,54,3,120,9,7,0,0
496,205,11,54,3,120,9,7,0,0
497,205,11,54,3,120,9,8,0,0
498,205,11,54,3,120,9,8,0,0
499,205,11,54,3,120,9,8,0,0
500,205,11,54,3,120,9,8,0,0
501,206,11,54,3,121,9,8,0,0
502,207,11,54,3,121,9,8,0,0
503,207,11,54,3,121,9,8,0,0
504,207,11,54,3,121,9,8,0,0
505,207,11,54,3,121,9,8,0,0
506,207,11,54,3,121,9,8,0,0
507,207,11,54,3,121,9,8,0,0
508,207,11,54,3,121,9,8,0,0
509,207,11,54,3,121,9,8,0,0
510,207,11,54,3,121,9,8,0,0
511,207,11,54,3,121,9,8,0,0
512,207,11,54,3,121,9,8,0,0
513,206,11,54,3,121,9,8,0,0
514,206,11,54,3,121,9,8,0,0
515,206,11,54,3,121,9,8,0,0
516,206,11,54,3,121,9,8,0,0
517,206,11,54,3,121,9,8,0,0
518,206,11,54,3,121,9,8,0,0
519,206,11,54,3,121,9,8,0,0
520,206,11,54,3,121,9,8,0,0
521,206,11,54,3,121,9,8,0,0
522,206,11,54,3,121,9,8,0,0
523,206,11,54,3,121,9,8,0,0
524,206,11,54,3,121,9,8,0,0
525,205,11,53,3,120,9,8,0,0
526,205,11,53,3,120,9,8,0,0
527,205,11,53,3,120,9,8,0,0
528,205,11,53,3,120,9,8,0,0
529,205,11,53,3,120,9,8,0,0
530,205,11,53,3,120,9,8,0,0
531,205,11,53,3,120,9,8,0,0
532,205,11,53,3,120,9,8,0,0
533,205,11,53,3,120,9,8,0,0
534,205,11,53,3,120,9,8,0,0
535,205,11,53,3,120,9,8,0,0
536,205,11,53,3,120,9,8,0,0
537,205,11,53,3,120,9,8,0,0
538,205,11,53,3,120,9,8,0,0
539,205,11,53,3,120,9,8,0,0
540,205,11,53,3,120,9,8,0,0
541,205,11,53,3,120,9,8,0,0
542,205,11,53,3,120,9,8,0,0
543,205,11,53,3,120,9,8,0,0
544,205,11,53,3,120,9,8,0,0
545,205,11,53,3,120,9,8,0,0
546,205,11,53,3,120,9,8,0,0
547,207,11,53,3,120,9,9,0,0
548,211,12,56,3,122,9,9,0,0
549,210,12,56,3,122,9,9,0,0
550,210,12,56,3,122,9,9,0,0
551,210,12,56,3,122,9,9,0,0
552,210,12,56,3,122,9,9,0,0
553,210,12,56,3,122,9,9,0,0
554,211,12,57,3,123,9,9,0,0
555,211,12,57,3,123,9,9,0,0
556,211,12,57,3,123,9,9,0,0
557,211,12,57,3,123,9,9,0,0
558,211,12,57,3,123,9,8,0,0
559,211,12,57,3,123,9,8,0,0
560,211,12,57,3,123,10,9,0,0
561,211,12,57,3,123,10,9,0,0
562,217,12,57,3,125,10,9,0,0
563,217,12,57,3,125,10,9,0,0
564,217,12,57,3,125,10,9,0,0
565,217,12,57,3,126,10,9,0,0
566,217,12,57,3,126,10,9,0,0
567,217,12,57,3,126,10,9,0,0
568,217,12,57,3,126,10,9,0,0
569,217,12,57,3,126,10,9,0,0
570,217,12,57,3,126,10,9,0,0
571,217,12,57,3,126,10,9,0,0
572,217,12,57,3,126,10,9,0,0
573,217,12,57,3,126,10,9,0,0
574,217,12,57,3,126,10,9,0,0
575,217,12,57,3,126,10,9,0,0
576,217,12,57,3,126,10,9,0,0
577,217,12,57,3,126,10,9,0,0
578,217,12,57,3,126,10,9,0,0
579,217,12,57,3,126,10,9,0,0
580,217,12,57,3,126,10,9,0,0
581,217,12,57,3,126,10,9,0,0
582,217,12,57,3,126,10,9,0,0
583,217,12,57,3,126,10,9,0,0
584,217,12,57,3,126,10,9,0,0
585,217,12,57,3,126,10,9,0,0
586,217,12,57,3,126,10,9,0,0
587,217,12,57,3,126,10,9,0,0
588,217,12,57,3,126,10,9,0,0
589,217,12,57,3,126,10,9,0,0
590,217,12,57,3,126,10,9,0,0
591,216,12,57,3,127,10,9,0,0
592,216,12,57,3,127,10,9,0,0
593,216,12,57,3,127,10,9,0,0
594,216,12,58,3,127,10,9,0,0
595,216,12,58,3,127,10,9,0,0
596,216,12,58,3,127,10,9,0,0
597,217,12,58,3,127,10,9,0,0
598,217,12,58,3,127,10,9,0,0
599,217,12,58,3,127,10,9,0,0
600,217,12,58,3,127,10,9,0,0
601,217,12,58,3,127,10,9,0,0
602,218,12,58,3,128,10,9,0,0
603,218,12,58,3,128,10,9,0,0
604,218,12,58,3,128,10,9,0,0
605,218,12,58,3,128,10,9,0,0
606,218,12,58,3,128,10,9,0,0
607,218,12,58,3,128,10,9,0,0
608,218,12,58,3,128,10,9,0,0
609,218,12,58,3,128,10,9,0,0
610,218,12,58,3,128,10,9,0,0
611,218,12,58,3,128,10,9,0,0
612,240,12,62,4,142,12,12,0,0
613,238,12,62,4,141,12,11,0,0
614,238,12,62,4,141,12,11,0,0
615,238,12,62,4,141,12,11,0,0
616,234,12,62,4,139,12,11,0,0
617,233,12,62,4,140,12,11,0,0
618,233,12,62,4,139,12,11,0,0
619,231,12,62,3,138,12,11,0,0
620,231,12,62,3,138,12,11,0,0
621,231,12,62,3,138,12,11,0,0
622,231,12,62,3,138,12,10,0,0
623,231,12,62,3,138,12,10,0,0
624,231,12,63,3,138,12,10,0,0
625,231,12,63,3,138,12,10,0,0
626,231,12,63,3,138,12,10,0,0
627,231,12,63,3,138,12,10,0,0
628,297,17,69,3,178,13,12,0,0
629,297,17,69,3,178,13,12,0,0
630,297,17,69,3,178,13,12,0,0
631,299,17,71,3,179,13,12,0,0
632,299,17,71,3,179,13,12,0,0
633,299,17,71,3,179,14,12,0,0
634,299,17,71,3,179,14,12,0,0
635,299,17,71,3,179,14,11,0,0
636,299,17,71,3,179,14,11,0,0
637,297,17,70,3,177,13,11,0,0
638,297,17,70,3,177,13,11,0,0
639,297,17,70,3,177,13,11,0,0
640,294,17,68,3,175,12,11,0,0
641,294,17,68,3,175,12,11,0,0
642,294,17,68,3,175,12,11,0,0
643,289,17,68,3,175,12,11,0,0
644,289,17,68,3,175,12,11,0,0
645,289,17,68,3,175,12,11,0,0
646,289,17,68,3,175,12,11,0,0
647,289,17,68,3,175,12,11,0,0
648,289,17,68,3,175,12,11,0,0
649,289,17,68,3,175,12,11,0,0
650,289,17,68,3,175,12,11,0,0
651,289,17,68,3,175,12,11,0,0
652,290,17,68,3,176,12,11,0,0
653,290,17,68,3,176,12,11,0,0
654,290,17,68,3,176,12,11,0,0
655,290,17,68,3,176,12,11,0,0
656,290,17,68,3,176,12,11,0,0
657,291,17,70,3,177,12,11,0,0
658,291,17,70,3,177,12,11,0,0
659,291,17,70,3,177,12,11,0,0
660,291,17,70,3,177,12,11,0,0
661,291,17,70,3,177,12,11,0,0
662,291,17,70,3,177,12,11,0,0
663,291,17,70,3,177,12,11,0,0
664,291,17,70,3,177,12,11,0,0
665,291,17,70,3,177,12,11,0,0
666,291,17,71,3,177,12,11,0,0
667,291,17,71,3,177,12,11,0,0
668,292,17,71,3,178,12,11,0,0
669,292,17,71,3,178,12,11,0,0
670,292,17,71,3,178,12,11,0,0
671,292,17,71,3,178,12,11,0,0
672,292,17,71,3,178,12,11,0,0
673,292,17,71,3,178,12,11,0,0
674,292,17,71,3,178,12,11,0,0
675,292,17,71,3,178,12,11,0,0
676,292,17,71,3,178,12,11,0,0
677,292,17,71,3,178,12,13,0,0
678,287,17,71,3,174,12,13,0,0
679,288,17,71,3,174,12,13,0,0
680,288,17,71,3,174,12,12,0,0
681,288,17,71,3,174,12,12,0,0
682,288,17,71,3,174,12,12,0,0
683,288,17,71,3,174,12,12,0,0
684,288,17,71,3,174,12,14,0,0
685,288,17,71,3,174,12,14,0,0
686,288,17,71,3,174,12,14,0,0
687,288,17,71,3,174,12,14,0,0
688,288,17,71,3,174,12,14,0,0
689,288,17,71,3,174,12,14,0,0
690,289,17,71,3,174,12,14,0,0
